base_index,variant,source,mirrored,rival_side,winner,outcome,elapsed_ticks,elapsed_seconds,rival_inherited_original_physical_car,rival_closest_to_ball,ball_field_third,ball_height_band,rival_boost_advantage,touch_rival,touch_nexto,demo_rival,demo_nexto,possession_total_rival,possession_same_rival,possession_opponent_rival,goal_entry_valid,goal_entry_x,goal_entry_z
3266,2,nexto_deterministic,True,0,1,nexto,1118,9.316666666666666,Orange,False,blue,mid,-5.33331298828125,4,6,0,0,4,3,1,False,525.8929443359375,192.42042541503906
3266,3,nexto_deterministic,True,1,0,nexto,648,5.4,Blue,True,blue,mid,5.33331298828125,0,8,0,0,0,0,0,False,46.17192840576172,98.17183685302734
3267,0,nexto_deterministic,False,0,1,nexto,343,2.8583333333333334,Blue,False,middle,ground,54.22235107421875,0,36,0,0,0,0,0,False,165.75942993164062,471.89459228515625
3267,1,nexto_deterministic,False,1,0,nexto,1754,14.616666666666667,Orange,True,middle,ground,-54.22235107421875,13,10,0,0,13,11,2,False,46.15160369873047,94.7399673461914
3267,2,nexto_deterministic,True,0,1,nexto,1504,12.533333333333333,Orange,True,middle,ground,-54.22235107421875,11,10,0,0,11,9,2,False,553.9996337890625,263.1443786621094
3267,3,nexto_deterministic,True,1,0,nexto,343,2.8583333333333334,Blue,False,middle,ground,54.22235107421875,0,36,0,0,0,0,0,False,165.88070678710938,471.91888427734375
3268,0,nexto_deterministic,False,0,1,nexto,1743,14.525,Blue,True,orange,mid,39.99981689453125,6,19,0,1,6,1,5,False,-165.54319763183594,260.9183349609375
3268,1,nexto_deterministic,False,1,0,nexto,2051,17.091666666666665,Orange,False,orange,mid,-39.99981689453125,2,28,0,0,2,1,1,False,570.1195678710938,94.06634521484375
3268,2,nexto_deterministic,True,0,1,nexto,2311,19.258333333333333,Orange,False,blue,mid,-39.99981689453125,0,18,0,0,0,0,0,False,395.162353515625,371.7930603027344
3268,3,nexto_deterministic,True,1,0,nexto,2852,23.766666666666666,Blue,True,blue,mid,39.99981689453125,85,51,0,0,85,79,6,False,225.4971466064453,138.40476989746094
3269,0,nexto_deterministic,False,0,0,rival,86,0.7166666666666667,Blue,False,orange,mid,-2.0554885864257812,0,0,0,0,0,0,0,False,-525.3139038085938,290.0510559082031
3269,1,nexto_deterministic,False,1,0,nexto,86,0.7166666666666667,Orange,True,orange,mid,2.0554885864257812,0,0,0,0,0,0,0,False,-525.3139038085938,290.0510559082031
3269,2,nexto_deterministic,True,0,1,nexto,86,0.7166666666666667,Orange,True,blue,mid,2.0554885864257812,0,0,0,0,0,0,0,False,-525.3139038085938,290.0510559082031
3269,3,nexto_deterministic,True,1,1,rival,86,0.7166666666666667,Blue,False,blue,mid,-2.0554885864257812,0,0,0,0,0,0,0,False,-525.3139038085938,290.0510559082031
3270,0,nexto_deterministic,False,0,1,nexto,566,4.716666666666667,Blue,True,middle,mid,-3.333332061767578,0,8,0,0,0,0,0,False,22.477514266967773,93.13814544677734
3270,1,nexto_deterministic,False,1,0,nexto,804,6.7,Orange,False,middle,mid,3.333332061767578,0,18,0,0,0,0,0,False,93.22310638427734,252.38671875
3270,2,nexto_deterministic,True,0,1,nexto,804,6.7,Orange,False,middle,mid,3.333332061767578,0,18,0,0,0,0,0,False,91.45205688476562,253.54823303222656
3270,3,nexto_deterministic,True,1,0,nexto,566,4.716666666666667,Blue,True,middle,mid,-3.333332061767578,0,8,0,0,0,0,0,False,17.32965850830078,93.15264892578125
3271,0,nexto_deterministic,False,0,1,nexto,1176,9.8,Blue,True,orange,mid,0.7221145629882812,0,6,0,0,0,0,0,False,21.834121704101562,251.20660400390625
3271,1,nexto_deterministic,False,1,0,nexto,1111,9.258333333333333,Orange,False,orange,mid,-0.7221145629882812,2,8,0,0,2,1,1,False,-618.2631225585938,516.28369140625
3271,2,nexto_deterministic,True,0,1,nexto,2691,22.425,Orange,False,blue,mid,-0.7221145629882812,35,22,0,0,35,32,3,False,-526.6577758789062,179.0901641845703
3271,3,nexto_deterministic,True,1,0,nexto,1631,13.591666666666667,Blue,True,blue,mid,0.7221145629882812,0,6,0,0,0,0,0,False,110.18901062011719,446.2207946777344
3272,0,nexto_deterministic,False,0,1,nexto,1877,15.641666666666667,Blue,False,middle,mid,0.0,2,48,0,0,2,1,1,False,-789.9578857421875,147.06338500976562
3272,1,nexto_deterministic,False,1,0,nexto,646,5.383333333333334,Orange,True,middle,mid,0.0,0,2,0,0,0,0,0,False,-235.98135375976562,326.5071105957031
3272,2,nexto_deterministic,True,0,1,nexto,646,5.383333333333334,Orange,True,middle,mid,0.0,0,2,0,0,0,0,0,False,-236.17034912109375,326.4224548339844
3272,3,nexto_deterministic,True,1,0,nexto,1215,10.125,Blue,False,middle,mid,0.0,2,38,0,0,2,1,1,False,-776.7130126953125,123.66050720214844
3273,0,nexto_deterministic,False,0,1,nexto,553,4.608333333333333,Blue,False,middle,ground,9.166694641113281,0,25,0,0,0,0,0,False,0.8105502128601074,356.8914794921875
3273,1,nexto_deterministic,False,1,0,nexto,1983,16.525,Orange,True,middle,ground,-9.166694641113281,8,8,0,0,8,6,2,False,344.39990234375,201.7261505126953
3273,2,nexto_deterministic,True,0,1,nexto,3114,25.95,Orange,True,middle,ground,-9.166694641113281,10,39,0,0,10,7,3,False,441.4055480957031,229.7045440673828
3273,3,nexto_deterministic,True,1,0,nexto,553,4.608333333333333,Blue,False,middle,ground,9.166694641113281,0,25,0,0,0,0,0,False,3.726384401321411,357.534912109375
3274,0,nexto_deterministic,False,0,1,nexto,1152,9.6,Blue,False,middle,ground,0.0,4,4,0,0,4,3,1,False,-265.4222717285156,357.5346374511719
3274,1,nexto_deterministic,False,1,0,nexto,1388,11.566666666666666,Orange,True,middle,ground,0.0,0,15,0,0,0,0,0,False,38.32695007324219,93.14900207519531
3274,2,nexto_deterministic,True,0,1,nexto,1926,16.05,Orange,True,middle,ground,0.0,2,52,0,0,2,1,1,False,-375.4343566894531,437.0794372558594
3274,3,nexto_deterministic,True,1,0,nexto,2385,19.875,Blue,False,middle,ground,0.0,2,57,0,0,2,1,1,False,-283.750732421875,458.5887756347656
3275,0,nexto_deterministic,False,0,1,nexto,143,1.1916666666666667,Blue,False,blue,mid,37.6110725402832,0,0,0,0,0,0,0,False,455.4407043457031,273.91815185546875
3275,1,nexto_deterministic,False,1,1,rival,276,2.3,Orange,True,blue,mid,-37.6110725402832,0,2,0,0,0,0,0,False,455.4407043457031,273.91815185546875
3275,2,nexto_deterministic,True,0,0,rival,276,2.3,Orange,True,orange,mid,-37.6110725402832,0,2,0,0,0,0,0,False,455.4407043457031,273.91815185546875
3275,3,nexto_deterministic,True,1,0,nexto,143,1.1916666666666667,Blue,False,orange,mid,37.6110725402832,0,0,0,0,0,0,0,False,455.4407043457031,273.91815185546875
3276,0,nexto_deterministic,False,0,1,nexto,825,6.875,Blue,False,middle,ground,10.00008487701416,0,8,0,0,0,0,0,False,467.8051452636719,365.5111999511719
3276,1,nexto_deterministic,False,1,0,nexto,1381,11.508333333333333,Orange,True,middle,ground,-10.00008487701416,2,15,0,0,2,1,1,False,-713.5133056640625,387.99609375
3276,2,nexto_deterministic,True,0,1,nexto,1380,11.5,Orange,True,middle,ground,-10.00008487701416,2,19,0,0,2,1,1,False,-680.488525390625,396.12811279296875
3276,3,nexto_deterministic,True,1,0,nexto,825,6.875,Blue,False,middle,ground,10.00008487701416,0,8,0,0,0,0,0,False,467.78363037109375,364.5125427246094
3277,0,nexto_deterministic,False,0,1,nexto,4337,36.141666666666666,Blue,False,middle,mid,3.333343505859375,40,31,0,0,40,37,3,False,-103.4163589477539,103.01604461669922
3277,1,nexto_deterministic,False,1,0,nexto,6165,51.375,Orange,True,middle,mid,-3.333343505859375,43,27,0,1,43,37,6,True,726.4697265625,165.02584838867188
3277,2,nexto_deterministic,True,0,1,nexto,2331,19.425,Orange,True,middle,mid,-3.333343505859375,28,8,0,0,28,26,2,False,196.4081268310547,329.8452453613281
3277,3,nexto_deterministic,True,1,0,nexto,3711,30.925,Blue,False,middle,mid,3.333343505859375,47,27,0,0,47,42,5,False,588.4061279296875,113.74766540527344
3278,0,nexto_deterministic,False,0,1,nexto,1875,15.625,Blue,True,middle,ground,0.0,0,12,0,0,0,0,0,False,-450.7533264160156,137.5088348388672
3278,1,nexto_deterministic,False,1,0,nexto,656,5.466666666666667,Orange,False,middle,ground,0.0,0,6,0,0,0,0,0,False,-347.8589172363281,128.44049072265625
3278,2,nexto_deterministic,True,0,1,nexto,656,5.466666666666667,Orange,False,middle,ground,0.0,0,6,0,0,0,0,0,False,-346.9909973144531,128.23248291015625
3278,3,nexto_deterministic,True,1,0,nexto,2510,20.916666666666668,Blue,True,middle,ground,0.0,17,8,0,0,17,16,1,False,-362.2164001464844,93.12608337402344
3279,0,nexto_deterministic,False,0,1,nexto,3793,31.608333333333334,Blue,True,blue,mid,-12.333297729492188,32,25,0,0,32,22,10,False,527.5502319335938,93.14505767822266
3279,1,nexto_deterministic,False,1,0,nexto,1562,13.016666666666667,Orange,False,blue,mid,12.333297729492188,8,10,0,0,8,5,3,False,2.9337568283081055,483.07470703125
3279,2,nexto_deterministic,True,0,1,nexto,3694,30.783333333333335,Orange,False,orange,mid,12.333297729492188,18,18,0,0,18,11,7,False,-595.1992797851562,347.15496826171875
3279,3,nexto_deterministic,True,1,0,nexto,1190,9.916666666666666,Blue,True,orange,mid,-12.333297729492188,2,2,0,0,2,1,1,False,634.9744262695312,93.11383056640625
3280,0,nexto_deterministic,False,0,1,nexto,3039,25.325,Blue,False,middle,ground,-5.333248138427734,2,106,0,0,2,1,1,False,594.0470581054688,135.07321166992188
3280,1,nexto_deterministic,False,1,0,nexto,876,7.3,Orange,True,middle,ground,5.333248138427734,3,2,0,0,3,2,1,False,567.30810546875,335.5766906738281
3280,2,nexto_deterministic,True,0,1,nexto,876,7.3,Orange,True,middle,ground,5.333248138427734,3,2,0,0,3,2,1,False,566.9386596679688,335.56939697265625
3280,3,nexto_deterministic,True,1,0,nexto,885,7.375,Blue,False,middle,ground,-5.333248138427734,0,85,0,0,0,0,0,False,-426.43414306640625,199.0611114501953
3281,0,nexto_deterministic,False,0,1,nexto,1594,13.283333333333333,Blue,False,orange,mid,-56.666839599609375,18,15,0,0,18,17,1,False,-259.0460205078125,175.45654296875
3281,1,nexto_deterministic,False,1,0,nexto,688,5.733333333333333,Orange,True,orange,mid,56.666839599609375,2,15,0,0,2,1,1,False,521.926513671875,445.746826171875
3281,2,nexto_deterministic,True,0,1,nexto,688,5.733333333333333,Orange,True,blue,mid,56.666839599609375,2,15,0,0,2,1,1,False,521.3015747070312,446.0137634277344
3281,3,nexto_deterministic,True,1,0,nexto,1916,15.966666666666667,Blue,False,blue,mid,-56.666839599609375,14,16,0,0,14,13,1,False,-543.8972778320312,140.36204528808594
3282,0,nexto_deterministic,False,0,1,nexto,313,2.6083333333333334,Blue,True,blue,mid,-100.0,2,2,0,0,2,1,1,False,-379.7793884277344,169.20086669921875
3282,1,nexto_deterministic,False,1,0,nexto,1530,12.75,Orange,False,blue,mid,100.0,0,12,0,0,0,0,0,False,552.814697265625,318.0727233886719
3282,2,nexto_deterministic,True,0,0,rival,1561,13.008333333333333,Orange,False,orange,mid,100.0,8,8,0,0,7,7,0,False,277.51513671875,93.14366149902344
3282,3,nexto_deterministic,True,1,0,nexto,313,2.6083333333333334,Blue,True,orange,mid,-100.0,2,2,0,0,2,1,1,False,-379.7740173339844,169.19371032714844
3283,0,nexto_deterministic,False,0,1,nexto,552,4.6,Blue,False,blue,ground,1.3333740234375,0,15,0,0,0,0,0,False,639.2533569335938,98.22157287597656
3283,1,nexto_deterministic,False,1,0,nexto,937,7.808333333333334,Orange,True,blue,ground,-1.3333740234375,4,4,0,1,4,3,1,False,777.1689453125,177.57667541503906
3283,2,nexto_deterministic,True,0,1,nexto,937,7.808333333333334,Orange,True,orange,ground,-1.3333740234375,4,4,0,1,4,3,1,False,780.4666137695312,177.81956481933594
3283,3,nexto_deterministic,True,1,0,nexto,552,4.6,Blue,False,orange,ground,1.3333740234375,0,15,0,0,0,0,0,False,639.2123413085938,98.23838806152344
3284,0,nexto_deterministic,False,0,1,nexto,769,6.408333333333333,Blue,False,middle,mid,20.333358764648438,0,9,0,0,0,0,0,False,-165.12437438964844,178.46458435058594
3284,1,nexto_deterministic,False,1,0,nexto,1926,16.05,Orange,True,middle,mid,-20.333358764648438,2,17,0,0,2,1,1,False,-95.26394653320312,262.8798522949219
3284,2,nexto_deterministic,True,0,1,nexto,2240,18.666666666666668,Orange,True,middle,mid,-20.333358764648438,0,10,0,0,0,0,0,False,19.52468490600586,208.06568908691406
3284,3,nexto_deterministic,True,1,0,nexto,808,6.733333333333333,Blue,False,middle,mid,20.333358764648438,0,9,0,0,0,0,0,False,81.07817077636719,241.9261932373047
3285,0,nexto_deterministic,False,0,1,nexto,966,8.05,Blue,False,blue,high,8.44442367553711,0,10,0,0,0,0,0,False,-178.88818359375,351.3111877441406
3285,1,nexto_deterministic,False,1,0,nexto,816,6.8,Orange,True,blue,high,-8.44442367553711,0,2,0,0,0,0,0,False,709.0933227539062,104.3918685913086
3285,2,nexto_deterministic,True,0,1,nexto,816,6.8,Orange,True,orange,high,-8.44442367553711,0,2,0,0,0,0,0,False,709.0881958007812,104.39169311523438
3285,3,nexto_deterministic,True,1,0,nexto,949,7.908333333333333,Blue,False,orange,high,8.44442367553711,0,10,0,0,0,0,0,False,-402.4404296875,214.1930694580078
3286,0,nexto_deterministic,False,0,1,nexto,1431,11.925,Blue,True,orange,mid,100.0,2,8,0,0,2,1,1,False,249.9344482421875,94.46112823486328
3286,1,nexto_deterministic,False,1,0,nexto,985,8.208333333333334,Orange,False,orange,mid,-100.0,0,9,0,0,0,0,0,False,-181.8799285888672,525.2594604492188
3286,2,nexto_deterministic,True,0,1,nexto,1537,12.808333333333334,Orange,False,blue,mid,-100.0,0,23,0,0,0,0,0,False,-641.6876220703125,464.47442626953125
3286,3,nexto_deterministic,True,1,0,nexto,5286,44.05,Blue,True,blue,mid,100.0,23,43,0,0,23,17,6,False,223.74305725097656,141.47308349609375
3287,0,nexto_deterministic,False,0,1,nexto,1681,14.008333333333333,Blue,False,blue,ground,51.333526611328125,5,16,0,0,5,4,1,False,-153.22549438476562,93.0918960571289
3287,1,nexto_deterministic,False,1,0,nexto,935,7.791666666666667,Orange,True,blue,ground,-51.333526611328125,0,12,0,0,0,0,0,False,-62.621437072753906,93.12427520751953
3287,2,nexto_deterministic,True,0,1,nexto,854,7.116666666666666,Orange,True,orange,ground,-51.333526611328125,0,13,0,0,0,0,0,False,238.61851501464844,166.1616668701172
3287,3,nexto_deterministic,True,1,0,nexto,1928,16.066666666666666,Blue,False,orange,ground,51.333526611328125,5,33,0,0,5,4,1,False,-254.18846130371094,93.13399505615234
3288,0,nexto_deterministic,False,0,1,nexto,507,4.225,Blue,False,blue,mid,12.0,2,2,0,0,2,1,1,False,523.3641967773438,219.72665405273438
3288,1,nexto_deterministic,False,1,0,nexto,1000,8.333333333333334,Orange,True,blue,mid,-12.0,2,10,0,0,2,1,1,False,-70.44844818115234,98.43482971191406
3288,2,nexto_deterministic,True,0,1,nexto,1000,8.333333333333334,Orange,True,orange,mid,-12.0,2,10,0,0,2,1,1,False,-62.95582580566406,98.1493148803711
3288,3,nexto_deterministic,True,1,0,nexto,507,4.225,Blue,False,orange,mid,12.0,2,2,0,0,2,1,1,False,523.36181640625,219.7282257080078
3289,0,nexto_deterministic,False,0,1,nexto,4403,36.69166666666667,Blue,False,middle,mid,31.55572509765625,15,101,0,1,15,12,3,False,-241.52243041992188,215.5727081298828
3289,1,nexto_deterministic,False,1,0,nexto,1561,13.008333333333333,Orange,True,middle,mid,-31.55572509765625,0,20,0,0,0,0,0,False,-240.8368377685547,93.14959716796875
3289,2,nexto_deterministic,True,0,1,nexto,1288,10.733333333333333,Orange,True,middle,mid,-31.55572509765625,0,18,0,0,0,0,0,False,353.3820495605469,270.6683349609375
3289,3,nexto_deterministic,True,1,0,nexto,1070,8.916666666666666,Blue,False,middle,mid,31.55572509765625,0,44,0,0,0,0,0,False,-625.330078125,220.33224487304688
3290,0,nexto_deterministic,False,0,1,nexto,880,7.333333333333333,Blue,True,orange,ground,-65.77769470214844,4,6,0,0,4,3,1,False,-304.9334716796875,95.4863052368164
3290,1,nexto_deterministic,False,1,0,nexto,282,2.35,Orange,False,orange,ground,65.77769470214844,0,23,0,0,0,0,0,False,5.531652927398682,320.394287109375
3290,2,nexto_deterministic,True,0,1,nexto,282,2.35,Orange,False,blue,ground,65.77769470214844,0,23,0,0,0,0,0,False,5.493906021118164,320.3952941894531
3290,3,nexto_deterministic,True,1,0,nexto,880,7.333333333333333,Blue,True,blue,ground,-65.77769470214844,4,6,0,0,4,3,1,False,-303.9720153808594,95.33785247802734
3291,0,nexto_deterministic,False,0,1,nexto,277,2.308333333333333,Blue,True,blue,mid,13.777717590332031,0,2,0,0,0,0,0,False,-305.2587585449219,185.99693298339844
3291,1,nexto_deterministic,False,1,0,nexto,870,7.25,Orange,False,blue,mid,-13.777717590332031,0,6,0,0,0,0,0,False,-65.9273681640625,93.12960052490234
3291,2,nexto_deterministic,True,0,1,nexto,867,7.225,Orange,False,orange,mid,-13.777717590332031,0,5,0,0,0,0,0,False,-113.76233673095703,93.13774871826172
3291,3,nexto_deterministic,True,1,0,nexto,277,2.308333333333333,Blue,True,orange,mid,13.777717590332031,0,2,0,0,0,0,0,False,-305.3291320800781,185.97401428222656
3292,0,nexto_deterministic,False,0,1,nexto,3688,30.733333333333334,Blue,False,orange,high,-4.944496154785156,17,63,0,0,17,12,5,False,-153.35984802246094,540.6793823242188
3292,1,nexto_deterministic,False,1,0,nexto,892,7.433333333333334,Orange,True,orange,high,4.944496154785156,4,4,0,0,4,3,1,False,-48.67197799682617,464.94915771484375
3292,2,nexto_deterministic,True,0,1,nexto,892,7.433333333333334,Orange,True,blue,high,4.944496154785156,4,4,0,0,4,3,1,False,-44.68192672729492,463.55908203125
3292,3,nexto_deterministic,True,1,0,nexto,2101,17.508333333333333,Blue,False,blue,high,-4.944496154785156,0,49,0,0,0,0,0,False,672.8845825195312,248.2837371826172
3293,0,nexto_deterministic,False,0,1,nexto,1424,11.866666666666667,Blue,True,orange,mid,13.166633605957031,2,4,0,0,2,1,1,False,-489.9783630371094,112.23224639892578
3293,1,nexto_deterministic,False,1,0,nexto,528,4.4,Orange,False,orange,mid,-13.166633605957031,0,48,0,0,0,0,0,False,100.52426147460938,364.0752258300781
3293,2,nexto_deterministic,True,0,1,nexto,524,4.366666666666666,Orange,False,blue,mid,-13.166633605957031,0,56,0,0,0,0,0,False,48.07807159423828,414.9666748046875
3293,3,nexto_deterministic,True,1,0,nexto,1441,12.008333333333333,Blue,True,blue,mid,13.166633605957031,2,7,0,0,2,1,1,False,-247.35751342773438,322.280517578125
3294,0,nexto_deterministic,False,0,1,nexto,54,0.45,Blue,False,blue,ground,33.0555534362793,0,0,0,0,0,0,0,False,-670.6216430664062,146.86181640625
3294,1,nexto_deterministic,False,1,1,rival,54,0.45,Orange,True,blue,ground,-33.0555534362793,0,0,0,0,0,0,0,False,-670.6216430664062,146.86181640625
3294,2,nexto_deterministic,True,0,0,rival,54,0.45,Orange,True,orange,ground,-33.0555534362793,0,0,0,0,0,0,0,False,-670.6216430664062,146.86181640625
3294,3,nexto_deterministic,True,1,0,nexto,54,0.45,Blue,False,orange,ground,33.0555534362793,0,0,0,0,0,0,0,False,-670.6216430664062,146.86181640625
3295,0,nexto_deterministic,False,0,0,rival,959,7.991666666666666,Blue,False,blue,ground,92.4447250366211,32,0,0,0,31,31,0,False,164.80482482910156,223.15869140625
3295,1,nexto_deterministic,False,1,0,nexto,3617,30.141666666666666,Orange,True,blue,ground,-92.4447250366211,85,8,0,0,85,84,1,False,361.13836669921875,368.7245178222656
3295,2,nexto_deterministic,True,0,1,nexto,1269,10.575,Orange,True,orange,ground,-92.4447250366211,9,19,0,0,9,8,1,False,-550.786865234375,126.43142700195312
3295,3,nexto_deterministic,True,1,0,nexto,1515,12.625,Blue,False,orange,ground,92.4447250366211,23,4,0,0,23,22,1,False,3.8758838176727295,93.14042663574219
3296,0,nexto_deterministic,False,0,1,nexto,450,3.75,Blue,False,orange,mid,10.388847351074219,0,10,0,0,0,0,0,False,243.63023376464844,272.8645935058594
3296,1,nexto_deterministic,False,1,0,nexto,759,6.325,Orange,True,orange,mid,-10.388847351074219,4,2,0,0,4,3,1,False,541.1036376953125,93.1478500366211
3296,2,nexto_deterministic,True,0,1,nexto,759,6.325,Orange,True,blue,mid,-10.388847351074219,4,2,0,0,4,3,1,False,541.1324462890625,93.148193359375
3296,3,nexto_deterministic,True,1,0,nexto,450,3.75,Blue,False,blue,mid,10.388847351074219,0,10,0,0,0,0,0,False,243.8816375732422,273.6944885253906
3297,0,nexto_deterministic,False,0,1,nexto,762,6.35,Blue,False,blue,mid,92.72250366210938,0,2,0,0,0,0,0,False,319.1970520019531,278.5852355957031
3297,1,nexto_deterministic,False,1,0,nexto,1141,9.508333333333333,Orange,True,blue,mid,-92.72250366210938,0,4,0,0,0,0,0,False,22.520282745361328,320.9058837890625
3297,2,nexto_deterministic,True,0,1,nexto,1128,9.4,Orange,True,orange,mid,-92.72250366210938,0,4,0,0,0,0,0,False,-188.40379333496094,474.5057678222656
3297,3,nexto_deterministic,True,1,0,nexto,762,6.35,Blue,False,orange,mid,92.72250366210938,0,2,0,0,0,0,0,False,320.6063537597656,279.4530334472656
3298,0,nexto_deterministic,False,0,1,nexto,1372,11.433333333333334,Blue,False,blue,mid,21.555694580078125,2,21,0,0,2,1,1,False,-747.1683349609375,111.15828704833984
3298,1,nexto_deterministic,False,1,0,nexto,572,4.766666666666667,Orange,True,blue,mid,-21.555694580078125,2,4,0,0,2,1,1,False,-381.2716979980469,143.47906494140625
3298,2,nexto_deterministic,True,0,1,nexto,572,4.766666666666667,Orange,True,orange,mid,-21.555694580078125,2,4,0,0,2,1,1,False,-381.35479736328125,143.4792938232422
3298,3,nexto_deterministic,True,1,0,nexto,3472,28.933333333333334,Blue,False,orange,mid,21.555694580078125,2,38,0,0,2,1,1,False,-694.1771850585938,207.83316040039062
3299,0,nexto_deterministic,False,0,1,nexto,858,7.15,Blue,False,orange,mid,-79.88888549804688,0,8,0,0,0,0,0,False,-245.01602172851562,256.35101318359375
3299,1,nexto_deterministic,False,1,0,nexto,378,3.15,Orange,True,orange,mid,79.88888549804688,0,2,0,0,0,0,0,False,-331.8897705078125,419.0065002441406
3299,2,nexto_deterministic,True,0,1,nexto,378,3.15,Orange,True,blue,mid,79.88888549804688,0,2,0,0,0,0,0,False,-331.89337158203125,419.00811767578125
3299,3,nexto_deterministic,True,1,0,nexto,853,7.108333333333333,Blue,False,blue,mid,-79.88888549804688,0,8,0,0,0,0,0,False,-188.76431274414062,299.3233947753906
3300,0,nexto_deterministic,False,0,1,nexto,1460,12.166666666666666,Blue,True,middle,mid,4.888852119445801,2,8,0,0,2,1,1,False,133.05665588378906,100.01353454589844
3300,1,nexto_deterministic,False,1,0,nexto,362,3.0166666666666666,Orange,False,middle,mid,-4.888852119445801,0,2,0,0,0,0,0,False,405.4642333984375,193.8201904296875
3300,2,nexto_deterministic,True,0,1,nexto,362,3.0166666666666666,Orange,False,middle,mid,-4.888852119445801,0,2,0,0,0,0,0,False,405.4570617675781,193.8201446533203
3300,3,nexto_deterministic,True,1,0,nexto,1846,15.383333333333333,Blue,True,middle,mid,4.888852119445801,2,11,0,0,2,1,1,False,-569.3936767578125,250.947265625
3301,0,nexto_deterministic,False,0,1,nexto,2088,17.4,Blue,True,middle,ground,42.722084045410156,10,17,0,0,10,7,3,False,-767.8463745117188,239.552001953125
3301,1,nexto_deterministic,False,1,0,nexto,242,2.0166666666666666,Orange,False,middle,ground,-42.722084045410156,0,52,0,0,0,0,0,False,-317.20025634765625,237.94903564453125
3301,2,nexto_deterministic,True,0,1,nexto,242,2.0166666666666666,Orange,False,middle,ground,-42.722084045410156,0,52,0,0,0,0,0,False,-317.2184143066406,237.93621826171875
3301,3,nexto_deterministic,True,1,0,nexto,3870,32.25,Blue,True,middle,ground,42.722084045410156,16,108,0,0,16,12,4,False,56.378662109375,195.8050537109375
3302,0,nexto_deterministic,False,0,1,nexto,3654,30.45,Blue,False,blue,mid,35.777923583984375,33,10,0,0,33,31,2,False,-810.658447265625,96.82233428955078
3302,1,nexto_deterministic,False,1,0,nexto,1115,9.291666666666666,Orange,True,blue,mid,-35.777923583984375,2,4,0,0,2,1,1,False,-35.933834075927734,147.56346130371094
3302,2,nexto_deterministic,True,0,1,nexto,1119,9.325,Orange,True,orange,mid,-35.777923583984375,2,4,0,0,2,1,1,False,162.4539794921875,155.20724487304688
3302,3,nexto_deterministic,True,1,0,nexto,3225,26.875,Blue,False,orange,mid,35.777923583984375,13,63,0,0,13,12,1,False,-466.502197265625,347.8053894042969
3303,0,nexto_deterministic,False,0,1,nexto,713,5.941666666666666,Blue,True,orange,mid,0.0,0,33,0,0,0,0,0,False,147.4277801513672,93.14151763916016
3303,1,nexto_deterministic,False,1,0,nexto,1127,9.391666666666667,Orange,False,orange,mid,0.0,4,27,0,0,4,2,2,False,-533.0787353515625,463.8115539550781
3303,2,nexto_deterministic,True,0,1,nexto,1131,9.425,Orange,False,blue,mid,0.0,4,26,0,0,4,2,2,False,-487.7044982910156,369.2408142089844
3303,3,nexto_deterministic,True,1,0,nexto,690,5.75,Blue,True,blue,mid,0.0,0,33,0,0,0,0,0,False,322.1505432128906,93.08853149414062
3304,0,nexto_deterministic,False,0,1,nexto,505,4.208333333333333,Blue,False,middle,ground,-0.222259521484375,0,20,0,0,0,0,0,False,36.5951042175293,427.54833984375
3304,1,nexto_deterministic,False,1,0,nexto,4732,39.43333333333333,Orange,True,middle,ground,0.222259521484375,12,19,0,0,12,11,1,False,-296.4523620605469,114.32364654541016
3304,2,nexto_deterministic,True,0,1,nexto,2426,20.216666666666665,Orange,True,middle,ground,0.222259521484375,2,21,0,0,2,1,1,False,160.40293884277344,371.32421875
3304,3,nexto_deterministic,True,1,0,nexto,505,4.208333333333333,Blue,False,middle,ground,-0.222259521484375,0,20,0,0,0,0,0,False,36.44216537475586,427.6620178222656
3305,0,nexto_deterministic,False,0,1,nexto,2183,18.191666666666666,Blue,False,middle,mid,5.333247184753418,7,62,0,0,7,6,1,False,-422.63323974609375,283.7526550292969
3305,1,nexto_deterministic,False,1,0,nexto,1265,10.541666666666666,Orange,True,middle,mid,-5.333247184753418,4,25,0,0,4,2,2,False,143.31076049804688,380.1839294433594
3305,2,nexto_deterministic,True,0,1,nexto,1277,10.641666666666667,Orange,True,middle,mid,-5.333247184753418,4,25,0,0,4,2,2,False,378.45281982421875,97.67095184326172
3305,3,nexto_deterministic,True,1,0,nexto,2208,18.4,Blue,False,middle,mid,5.333247184753418,7,59,0,0,7,6,1,False,-432.1072082519531,393.34405517578125
3306,0,nexto_deterministic,False,0,1,nexto,1128,9.4,Blue,True,middle,ground,-8.666656494140625,7,8,0,0,7,6,1,False,283.1585388183594,122.45648193359375
3306,1,nexto_deterministic,False,1,0,nexto,882,7.35,Orange,False,middle,ground,8.666656494140625,0,14,0,0,0,0,0,False,-456.7416687011719,112.08919525146484
3306,2,nexto_deterministic,True,0,1,nexto,882,7.35,Orange,False,middle,ground,8.666656494140625,0,14,0,0,0,0,0,False,-457.091064453125,112.09526062011719
3306,3,nexto_deterministic,True,1,0,nexto,1800,15.0,Blue,True,middle,ground,-8.666656494140625,7,12,0,0,7,6,1,False,-122.70130920410156,230.38340759277344
3307,0,nexto_deterministic,False,0,1,nexto,465,3.875,Blue,True,middle,mid,0.0,0,4,0,0,0,0,0,False,-192.69293212890625,109.72929382324219
