checkpoint,opponent,world,starting_layout,rival_side,termination,winner,duration_ticks,rival_touches,opponent_touches,first_toucher,rival_saves,opponent_saves,rival_airborne_touches,opponent_airborne_touches,rival_flips,opponent_flips,rival_wavedash_candidate_events,opponent_wavedash_candidate_events,rival_double_dash_candidate_events,opponent_double_dash_candidate_events
plus_120,Wisp,89,4,Blue,goal,Rival,900,4,3,Rival,0,0,4,2,3,3,0,0,0,0
plus_120,Wisp,90,0,Blue,goal,Rival,524,1,0,Rival,0,0,1,0,2,3,0,0,0,0
plus_120,Wisp,91,1,Blue,goal,Rival,484,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_120,Wisp,92,2,Blue,goal,Rival,500,1,0,Rival,0,0,1,0,2,1,0,0,0,0
plus_120,Wisp,93,3,Blue,goal,Rival,488,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_120,Wisp,94,4,Blue,hard_time,None,5400,16,14,Rival,0,1,10,12,16,11,1,1,0,0
plus_120,Wisp,95,0,Blue,goal,Rival,532,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_120,Wisp,96,1,Blue,goal,Rival,488,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_120,Wisp,97,2,Blue,goal,Rival,496,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_120,Wisp,98,3,Blue,goal,Rival,492,1,0,Rival,0,0,1,0,2,3,1,0,0,0
plus_120,Wisp,99,4,Blue,goal,Rival,892,6,4,Rival,0,0,6,4,3,3,1,0,0,0
plus_120,Wisp,100,0,Blue,goal,Rival,544,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_120,Wisp,101,1,Blue,goal,Wisp,1888,1,5,Rival,0,0,1,4,6,8,0,0,0,0
plus_120,Wisp,102,2,Blue,goal,Rival,508,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_120,Wisp,103,3,Blue,goal,Rival,508,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_120,Wisp,104,4,Blue,goal,Wisp,2080,3,11,Rival,0,0,3,3,10,7,0,0,0,0
plus_120,Wisp,105,0,Blue,goal,Rival,552,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_120,Wisp,106,1,Blue,goal,Rival,524,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_120,Wisp,107,2,Blue,goal,Rival,500,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_120,Wisp,108,3,Blue,goal,Rival,492,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_120,Wisp,109,4,Blue,goal,Wisp,1488,2,35,Rival,0,0,2,4,8,4,0,2,0,0
plus_120,Wisp,110,0,Blue,goal,Rival,556,1,0,Rival,0,0,1,0,2,1,0,0,0,0
plus_120,Wisp,111,1,Blue,hard_time,None,5400,9,12,Rival,0,2,7,10,23,19,0,1,0,0
plus_120,Wisp,112,2,Blue,goal,Rival,612,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_120,Wisp,113,3,Blue,goal,Rival,668,2,1,Rival,0,0,2,1,3,3,1,0,0,0
plus_120,Wisp,114,4,Blue,goal,Wisp,5352,6,13,Rival,0,1,6,11,15,14,1,0,0,0
plus_120,Wisp,115,0,Blue,goal,Rival,556,1,0,Rival,0,0,1,0,2,1,0,0,0,0
plus_120,Wisp,116,1,Blue,goal,Rival,508,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_120,Wisp,117,2,Blue,goal,Rival,496,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_120,Wisp,118,3,Blue,goal,Rival,508,1,0,Rival,0,0,1,0,2,2,0,0,0,0
plus_120,Wisp,119,4,Blue,goal,Wisp,2484,7,13,Rival,0,0,6,5,9,6,1,0,0,0
plus_120,Wisp,120,0,Blue,goal,Rival,512,1,0,Rival,0,0,1,0,2,0,0,0,0,0
plus_120,Wisp,121,1,Blue,goal,Rival,496,1,0,Rival,0,0,1,0,2,1,0,0,0,0
plus_120,Wisp,122,2,Blue,goal,Rival,500,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_120,Wisp,123,3,Blue,goal,Rival,496,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_120,Wisp,124,4,Blue,goal,Rival,832,4,2,Rival,0,0,4,2,3,4,0,0,0,0
plus_120,Wisp,125,0,Blue,goal,Rival,1512,4,1,Rival,0,1,4,1,5,3,0,0,0,0
plus_120,Wisp,126,1,Blue,goal,Wisp,4180,3,39,Rival,0,0,3,7,16,11,0,0,0,0
plus_120,Wisp,127,2,Blue,goal,Rival,496,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_120,Wisp,128,0,Orange,goal,Rival,504,1,0,Rival,0,0,1,0,2,0,0,0,0,0
plus_120,Wisp,129,1,Orange,goal,Rival,492,1,0,Rival,0,0,1,0,2,1,0,0,0,0
plus_120,Wisp,130,2,Orange,goal,Rival,508,1,0,Rival,0,0,1,0,2,1,1,0,0,0
plus_120,Wisp,131,3,Orange,goal,Rival,492,1,0,Rival,0,0,1,0,2,2,1,0,0,0
plus_120,Wisp,132,4,Orange,hard_time,None,5400,10,26,Rival,0,0,9,4,19,11,0,0,0,0
